0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
0.362, 0.195, 0.639, 0.228, 0.573, 0.743, 0.181, 0.363, 0.774, 0.336, 0.232, 0.674, 0.224, 0.4
